L1,L2,m1,m2,dd1,st,pr
3.240000e+00,8.100000e-01,5,80,1.914058e-01,3.100000e+00,6.174382e-02
3.240000e+00,8.100000e-01,5,85,1.870025e-01,2.810000e+00,6.654894e-02
3.240000e+00,8.100000e-01,5,90,1.934341e-01,2.950000e+00,6.557089e-02
3.240000e+00,8.100000e-01,5,95,1.905325e-01,2.960000e+00,6.436910e-02
3.240000e+00,8.100000e-01,5,100,1.846115e-01,2.870000e+00,6.432458e-02
3.240000e+00,8.100000e-01,5,105,1.910371e-01,2.800000e+00,6.822754e-02
3.240000e+00,8.100000e-01,5,110,1.926832e-01,3.030000e+00,6.359182e-02
3.240000e+00,8.100000e-01,5,115,1.910137e-01,2.970000e+00,6.431438e-02
3.240000e+00,8.100000e-01,5,120,1.932233e-01,2.920000e+00,6.617237e-02
3.240000e+00,8.100000e-01,5,125,1.882438e-01,2.880000e+00,6.536244e-02
3.240000e+00,8.100000e-01,5,130,1.899741e-01,2.850000e+00,6.665757e-02
3.240000e+00,8.100000e-01,5,135,1.991421e-01,2.820000e+00,7.061777e-02
3.240000e+00,8.100000e-01,5,140,1.892193e-01,2.990000e+00,6.328406e-02
3.240000e+00,8.100000e-01,5,145,1.894490e-01,2.730000e+00,6.939525e-02
3.240000e+00,8.100000e-01,5,150,1.885528e-01,2.920000e+00,6.457289e-02
3.240000e+00,8.100000e-01,5,155,1.947654e-01,2.890000e+00,6.739286e-02
3.240000e+00,8.100000e-01,5,160,2.025071e-01,2.860000e+00,7.080666e-02
3.240000e+00,8.100000e-01,5,165,1.922423e-01,3.040000e+00,6.323761e-02
3.240000e+00,8.100000e-01,5,170,1.896493e-01,3.010000e+00,6.300640e-02
3.240000e+00,8.100000e-01,5,175,1.972964e-01,2.760000e+00,7.148421e-02
3.240000e+00,8.100000e-01,5,180,1.910185e-01,2.930000e+00,6.519403e-02
3.240000e+00,8.100000e-01,5,185,1.940428e-01,2.910000e+00,6.668137e-02
3.240000e+00,8.100000e-01,5,190,1.968981e-01,2.890000e+00,6.813085e-02
3.240000e+00,8.100000e-01,5,195,1.919227e-01,3.050000e+00,6.292546e-02
3.240000e+00,8.100000e-01,5,200,1.883654e-01,3.030000e+00,6.216681e-02
3.240000e+00,8.100000e-01,5,205,1.973509e-01,2.800000e+00,7.048246e-02
3.240000e+00,8.100000e-01,5,210,1.947997e-01,2.970000e+00,6.558913e-02
3.240000e+00,8.100000e-01,5,215,1.896969e-01,2.930000e+00,6.474298e-02
3.240000e+00,8.100000e-01,5,220,1.871220e-01,2.910000e+00,6.430309e-02
3.240000e+00,8.100000e-01,5,225,1.940202e-01,2.890000e+00,6.713500e-02
3.240000e+00,8.100000e-01,5,230,1.913553e-01,2.870000e+00,6.667432e-02
3.240000e+00,8.100000e-01,5,235,1.937218e-01,2.850000e+00,6.797257e-02
3.240000e+00,8.100000e-01,5,240,1.970827e-01,3,6.569423e-02
3.240000e+00,8.100000e-01,5,245,1.964151e-01,2.980000e+00,6.591111e-02
3.240000e+00,8.100000e-01,5,250,1.950809e-01,2.960000e+00,6.590570e-02
3.240000e+00,8.100000e-01,5,255,1.959328e-01,2.930000e+00,6.687125e-02
3.240000e+00,8.100000e-01,5,260,1.913462e-01,3.080000e+00,6.212538e-02
3.240000e+00,8.100000e-01,5,265,1.911158e-01,2.890000e+00,6.613002e-02
3.240000e+00,8.100000e-01,5,270,1.965257e-01,2.880000e+00,6.823811e-02
3.240000e+00,8.100000e-01,5,275,2.051481e-01,2.860000e+00,7.173012e-02
3.240000e+00,8.100000e-01,5,280,2.016946e-01,2.830000e+00,7.127017e-02
3.240000e+00,8.100000e-01,5,285,1.956114e-01,2.970000e+00,6.586244e-02
3.240000e+00,8.100000e-01,5,290,1.942883e-01,2.970000e+00,6.541694e-02
3.240000e+00,8.100000e-01,5,295,1.928691e-01,2.930000e+00,6.582562e-02
3.240000e+00,8.100000e-01,5,300,1.949226e-01,2.900000e+00,6.721469e-02
3.240000e+00,8.100000e-01,5,305,1.967146e-01,2.890000e+00,6.806734e-02
3.240000e+00,8.100000e-01,5,310,1.954372e-01,2.880000e+00,6.786014e-02
3.240000e+00,8.100000e-01,5,315,1.964037e-01,3.020000e+00,6.503434e-02
3.240000e+00,8.100000e-01,5,320,1.975123e-01,3.010000e+00,6.561869e-02
3.240000e+00,8.100000e-01,5,325,1.965958e-01,2.990000e+00,6.575109e-02
3.240000e+00,8.100000e-01,5,330,1.948879e-01,2.970000e+00,6.561883e-02
3.240000e+00,8.100000e-01,5,335,1.941543e-01,2.950000e+00,6.581502e-02
3.240000e+00,8.100000e-01,5,340,1.966594e-01,2.930000e+00,6.711923e-02
3.240000e+00,8.100000e-01,5,345,1.936256e-01,2.920000e+00,6.631012e-02
3.240000e+00,8.100000e-01,5,350,1.937326e-01,2.900000e+00,6.680435e-02
3.240000e+00,8.100000e-01,5,355,1.933844e-01,2.880000e+00,6.714735e-02
3.240000e+00,8.100000e-01,5,360,1.950631e-01,2.880000e+00,6.773026e-02
3.240000e+00,8.100000e-01,5,365,1.960711e-01,3.000000e+00,6.535704e-02
3.240000e+00,8.100000e-01,5,370,1.985501e-01,3,6.618337e-02
3.240000e+00,8.100000e-01,5,375,1.944730e-01,2.970000e+00,6.547912e-02
3.240000e+00,8.100000e-01,5,380,1.971465e-01,2.960000e+00,6.660355e-02
3.240000e+00,8.100000e-01,5,385,1.991322e-01,2.940000e+00,6.773205e-02
3.240000e+00,8.100000e-01,5,390,1.988552e-01,2.930000e+00,6.786866e-02
3.240000e+00,8.100000e-01,5,395,1.991826e-01,2.920000e+00,6.821322e-02
3.240000e+00,8.100000e-01,5,400,1.963143e-01,3.040000e+00,6.457707e-02
3.240000e+00,8.100000e-01,5,405,1.951799e-01,3.030000e+00,6.441582e-02
3.240000e+00,8.100000e-01,5,410,1.964337e-01,3.010000e+00,6.526035e-02
3.240000e+00,8.100000e-01,5,415,1.979553e-01,2.860000e+00,6.921513e-02
3.240000e+00,8.100000e-01,5,420,1.970533e-01,2.980000e+00,6.612527e-02
3.240000e+00,8.100000e-01,5,425,1.981941e-01,2.970000e+00,6.673203e-02
3.240000e+00,8.100000e-01,5,430,2.006061e-01,2.960000e+00,6.777232e-02
3.240000e+00,8.100000e-01,5,435,2.007742e-01,2.950000e+00,6.805906e-02
3.240000e+00,8.100000e-01,5,440,1.995907e-01,2.950000e+00,6.765786e-02
3.240000e+00,8.100000e-01,5,445,1.951176e-01,3.050000e+00,6.397300e-02
3.240000e+00,8.100000e-01,5,450,1.943126e-01,3.040000e+00,6.391862e-02
3.240000e+00,8.100000e-01,5,455,1.941836e-01,3.040000e+00,6.387617e-02
3.240000e+00,8.100000e-01,5,460,1.976277e-01,2.880000e+00,6.862074e-02
3.240000e+00,8.100000e-01,5,465,1.974259e-01,2.870000e+00,6.878952e-02
3.240000e+00,8.100000e-01,5,470,1.971319e-01,2.980000e+00,6.615165e-02
3.240000e+00,8.100000e-01,5,475,1.934841e-01,2.970000e+00,6.514617e-02
3.240000e+00,8.100000e-01,5,480,1.957964e-01,2.960000e+00,6.614743e-02
3.240000e+00,8.100000e-01,5,485,1.978308e-01,2.960000e+00,6.683472e-02
3.240000e+00,8.100000e-01,5,490,1.956291e-01,3.070000e+00,6.372283e-02
3.240000e+00,8.100000e-01,5,495,1.935414e-01,3.060000e+00,6.324882e-02
3.240000e+00,8.100000e-01,5,500,1.941485e-01,2.900000e+00,6.694777e-02
4.050000e+00,8.100000e-01,5,5,2.230663e-01,3.010000e+00,7.410840e-02
4.050000e+00,8.100000e-01,5,10,2.398986e-01,3.150000e+00,7.615829e-02
4.050000e+00,8.100000e-01,5,15,2.359523e-01,3.210000e+00,7.350540e-02
4.050000e+00,8.100000e-01,5,20,2.223418e-01,3.260000e+00,6.820301e-02
4.050000e+00,8.100000e-01,5,25,2.315773e-01,3.390000e+00,6.831190e-02
4.050000e+00,8.100000e-01,5,30,2.397621e-01,3.180000e+00,7.539689e-02
4.050000e+00,8.100000e-01,5,35,2.428924e-01,3.330000e+00,7.294066e-02
4.050000e+00,8.100000e-01,5,40,2.266368e-01,3.300000e+00,6.867782e-02
4.050000e+00,8.100000e-01,5,45,2.337592e-01,3.150000e+00,7.420926e-02
4.050000e+00,8.100000e-01,5,50,2.403887e-01,3.410000e+00,7.049522e-02
4.050000e+00,8.100000e-01,5,55,2.239802e-01,2.980000e+00,7.516115e-02
4.050000e+00,8.100000e-01,5,60,2.412376e-01,3.230000e+00,7.468656e-02
4.050000e+00,8.100000e-01,5,65,2.429938e-01,3.410000e+00,7.125918e-02
4.050000e+00,8.100000e-01,5,70,2.356978e-01,3.370000e+00,6.994001e-02
4.050000e+00,8.100000e-01,5,75,2.355549e-01,3.040000e+00,7.748515e-02
4.050000e+00,8.100000e-01,5,80,2.412912e-01,3.220000e+00,7.493517e-02
4.050000e+00,8.100000e-01,5,85,2.279530e-01,3.410000e+00,6.684838e-02
4.050000e+00,8.100000e-01,5,90,2.358104e-01,3.070000e+00,7.681121e-02
4.050000e+00,8.100000e-01,5,95,2.391280e-01,3.310000e+00,7.224409e-02
4.050000e+00,8.100000e-01,5,100,2.369975e-01,3.240000e+00,7.314738e-02
4.050000e+00,8.100000e-01,5,105,2.361207e-01,3.190000e+00,7.401903e-02
4.050000e+00,8.100000e-01,5,110,2.348225e-01,3.150000e+00,7.454682e-02
4.050000e+00,8.100000e-01,5,115,2.422503e-01,3.100000e+00,7.814526e-02
4.050000e+00,8.100000e-01,5,120,2.395172e-01,3.290000e+00,7.280159e-02
4.050000e+00,8.100000e-01,5,125,2.348044e-01,3.010000e+00,7.800810e-02
4.050000e+00,8.100000e-01,5,130,2.349519e-01,3.190000e+00,7.365263e-02
4.050000e+00,8.100000e-01,5,135,2.467251e-01,3.160000e+00,7.807758e-02
4.050000e+00,8.100000e-01,5,140,2.443414e-01,3.350000e+00,7.293774e-02
4.050000e+00,8.100000e-01,5,145,2.357599e-01,3.300000e+00,7.144240e-02
4.050000e+00,8.100000e-01,5,150,2.455318e-01,3.050000e+00,8.050223e-02
4.050000e+00,8.100000e-01,5,155,2.388965e-01,3.210000e+00,7.442259e-02
4.050000e+00,8.100000e-01,5,160,2.352293e-01,3.180000e+00,7.397147e-02
4.050000e+00,8.100000e-01,5,165,2.425673e-01,3.150000e+00,7.700550e-02
4.050000e+00,8.100000e-01,5,170,2.329801e-01,3.330000e+00,6.996400e-02
4.050000e+00,8.100000e-01,5,175,2.378171e-01,3.080000e+00,7.721333e-02
4.050000e+00,8.100000e-01,5,180,2.457878e-01,3.050000e+00,8.058615e-02
4.050000e+00,8.100000e-01,5,185,2.368266e-01,3.230000e+00,7.332093e-02
4.050000e+00,8.100000e-01,5,190,2.350359e-01,3.190000e+00,7.367895e-02
4.050000e+00,8.100000e-01,5,195,2.385972e-01,3.160000e+00,7.550544e-02
4.050000e+00,8.100000e-01,5,200,2.381460e-01,3.130000e+00,7.608499e-02
4.050000e+00,8.100000e-01,5,205,2.407357e-01,3.120000e+00,7.715889e-02
4.050000e+00,8.100000e-01,5,210,2.451240e-01,3.100000e+00,7.907227e-02
4.050000e+00,8.100000e-01,5,215,2.388485e-01,3.240000e+00,7.371866e-02
4.050000e+00,8.100000e-01,5,220,2.416687e-01,3.220000e+00,7.505239e-02
4.050000e+00,8.100000e-01,5,225,2.441021e-01,3.210000e+00,7.604426e-02
4.050000e+00,8.100000e-01,5,230,2.372823e-01,3.160000e+00,7.508934e-02
4.050000e+00,8.100000e-01,5,235,2.432167e-01,3.140000e+00,7.745755e-02
4.050000e+00,8.100000e-01,5,240,2.494034e-01,3.120000e+00,7.993699e-02
4.050000e+00,8.100000e-01,5,245,2.439813e-01,3.260000e+00,7.484088e-02
4.050000e+00,8.100000e-01,5,250,2.370422e-01,3.250000e+00,7.293607e-02
4.050000e+00,8.100000e-01,5,255,2.375602e-01,3.240000e+00,7.332104e-02
4.050000e+00,8.100000e-01,5,260,2.422665e-01,3.180000e+00,7.618443e-02
4.050000e+00,8.100000e-01,5,265,2.416561e-01,3.160000e+00,7.647344e-02
4.050000e+00,8.100000e-01,5,270,2.429637e-01,3.160000e+00,7.688725e-02
4.050000e+00,8.100000e-01,5,275,2.422775e-01,3.290000e+00,7.364057e-02
4.050000e+00,8.100000e-01,5,280,2.415656e-01,3.280000e+00,7.364806e-02
4.050000e+00,8.100000e-01,5,285,2.406254e-01,3.260000e+00,7.381149e-02
4.050000e+00,8.100000e-01,5,290,2.398809e-01,3.070000e+00,7.813710e-02
4.050000e+00,8.100000e-01,5,295,2.404726e-01,3.200000e+00,7.514769e-02
4.050000e+00,8.100000e-01,5,300,2.400927e-01,3.200000e+00,7.502896e-02
4.050000e+00,8.100000e-01,5,305,2.406385e-01,3.180000e+00,7.567247e-02
4.050000e+00,8.100000e-01,5,310,2.413596e-01,3.160000e+00,7.637962e-02
4.050000e+00,8.100000e-01,5,315,2.411068e-01,3.290000e+00,7.328473e-02
4.050000e+00,8.100000e-01,5,320,2.406381e-01,3.280000e+00,7.336527e-02
4.050000e+00,8.100000e-01,5,325,2.424376e-01,3.250000e+00,7.459619e-02
4.050000e+00,8.100000e-01,5,330,2.431288e-01,3.230000e+00,7.527208e-02
4.050000e+00,8.100000e-01,5,335,2.462102e-01,3.210000e+00,7.670098e-02
4.050000e+00,8.100000e-01,5,340,2.451448e-01,3.200000e+00,7.660774e-02
4.050000e+00,8.100000e-01,5,345,2.447769e-01,3.190000e+00,7.673256e-02
4.050000e+00,8.100000e-01,5,350,2.431612e-01,3.320000e+00,7.324132e-02
4.050000e+00,8.100000e-01,5,355,2.442062e-01,3.310000e+00,7.377831e-02
4.050000e+00,8.100000e-01,5,360,2.452334e-01,3.140000e+00,7.809982e-02
4.050000e+00,8.100000e-01,5,365,2.440151e-01,3.260000e+00,7.485126e-02
4.050000e+00,8.100000e-01,5,370,2.447640e-01,3.240000e+00,7.554445e-02
4.050000e+00,8.100000e-01,5,375,2.450014e-01,3.220000e+00,7.608738e-02
4.050000e+00,8.100000e-01,5,380,2.437726e-01,3.220000e+00,7.570576e-02
4.050000e+00,8.100000e-01,5,385,2.430189e-01,3.210000e+00,7.570682e-02
4.050000e+00,8.100000e-01,5,390,2.392780e-01,3.330000e+00,7.185527e-02
4.050000e+00,8.100000e-01,5,395,2.394247e-01,3.310000e+00,7.233373e-02
4.050000e+00,8.100000e-01,5,400,2.431102e-01,3.140000e+00,7.742363e-02
4.050000e+00,8.100000e-01,5,405,2.446968e-01,3.140000e+00,7.792893e-02
4.050000e+00,8.100000e-01,5,410,2.431851e-01,3.260000e+00,7.459665e-02
4.050000e+00,8.100000e-01,5,415,2.424184e-01,3.250000e+00,7.459027e-02
4.050000e+00,8.100000e-01,5,420,2.423345e-01,3.230000e+00,7.502615e-02
4.050000e+00,8.100000e-01,5,425,2.444898e-01,3.240000e+00,7.545982e-02
4.050000e+00,8.100000e-01,5,430,2.417176e-01,3.340000e+00,7.237055e-02
4.050000e+00,8.100000e-01,5,435,2.378448e-01,3.180000e+00,7.479398e-02
4.050000e+00,8.100000e-01,5,440,2.418199e-01,3.170000e+00,7.628389e-02
4.050000e+00,8.100000e-01,5,445,2.414974e-01,3.160000e+00,7.642324e-02
4.050000e+00,8.100000e-01,5,450,2.418810e-01,3.270000e+00,7.396973e-02
4.050000e+00,8.100000e-01,5,455,2.422220e-01,3.270000e+00,7.407400e-02
4.050000e+00,8.100000e-01,5,460,2.435918e-01,3.250000e+00,7.495131e-02
4.050000e+00,8.100000e-01,5,465,2.458292e-01,3.250000e+00,7.563977e-02
4.050000e+00,8.100000e-01,5,470,2.450763e-01,3.360000e+00,7.293939e-02
4.050000e+00,8.100000e-01,5,475,2.438480e-01,3.210000e+00,7.596510e-02
4.050000e+00,8.100000e-01,5,480,2.422506e-01,3.210000e+00,7.546746e-02
4.050000e+00,8.100000e-01,5,485,2.469126e-01,3.190000e+00,7.740206e-02
4.050000e+00,8.100000e-01,5,490,2.441130e-01,3.180000e+00,7.676508e-02
4.050000e+00,8.100000e-01,5,495,2.461143e-01,3.170000e+00,7.763857e-02
4.050000e+00,8.100000e-01,5,500,2.445035e-01,3.280000e+00,7.454376e-02
4.860000e+00,8.100000e-01,5,5,2.837408e-01,3.160000e+00,8.979138e-02
4.860000e+00,8.100000e-01,5,10,2.707013e-01,3.390000e+00,7.985289e-02
4.860000e+00,8.100000e-01,5,15,2.845344e-01,3.660000e+00,7.774165e-02
4.860000e+00,8.100000e-01,5,20,2.980609e-01,3.460000e+00,8.614477e-02
4.860000e+00,8.100000e-01,5,25,2.798063e-01,3.320000e+00,8.427900e-02
4.860000e+00,8.100000e-01,5,30,2.880399e-01,3.480000e+00,8.277008e-02
4.860000e+00,8.100000e-01,5,35,2.713267e-01,3.520000e+00,7.708144e-02
4.860000e+00,8.100000e-01,5,40,2.839580e-01,3.390000e+00,8.376343e-02
4.860000e+00,8.100000e-01,5,45,2.789428e-01,3.600000e+00,7.748410e-02
4.860000e+00,8.100000e-01,5,50,2.808334e-01,3.460000e+00,8.116573e-02
4.860000e+00,8.100000e-01,5,55,2.874445e-01,3.430000e+00,8.380306e-02
4.860000e+00,8.100000e-01,5,60,2.842180e-01,3.670000e+00,7.744359e-02
4.860000e+00,8.100000e-01,5,65,2.823719e-01,3.310000e+00,8.530872e-02
4.860000e+00,8.100000e-01,5,70,2.874144e-01,3.490000e+00,8.235370e-02
4.860000e+00,8.100000e-01,5,75,2.738142e-01,3.410000e+00,8.029742e-02
4.860000e+00,8.100000e-01,5,80,2.877376e-01,3.320000e+00,8.666794e-02
4.860000e+00,8.100000e-01,5,85,2.815050e-01,3.540000e+00,7.952118e-02
4.860000e+00,8.100000e-01,5,90,2.850078e-01,3.440000e+00,8.285111e-02
4.860000e+00,8.100000e-01,5,95,2.786196e-01,3.420000e+00,8.146773e-02
4.860000e+00,8.100000e-01,5,100,2.854150e-01,3.360000e+00,8.494494e-02
4.860000e+00,8.100000e-01,5,105,2.887178e-01,3.560000e+00,8.110049e-02
4.860000e+00,8.100000e-01,5,110,2.791757e-01,3.250000e+00,8.590021e-02
4.860000e+00,8.100000e-01,5,115,2.819422e-01,3.420000e+00,8.243924e-02
4.860000e+00,8.100000e-01,5,120,2.987716e-01,3.410000e+00,8.761632e-02
4.860000e+00,8.100000e-01,5,125,2.867575e-01,3.590000e+00,7.987673e-02
4.860000e+00,8.100000e-01,5,130,2.827371e-01,3.540000e+00,7.986923e-02
4.860000e+00,8.100000e-01,5,135,2.902645e-01,3.290000e+00,8.822630e-02
4.860000e+00,8.100000e-01,5,140,2.805900e-01,3.430000e+00,8.180467e-02
4.860000e+00,8.100000e-01,5,145,2.894412e-01,3.410000e+00,8.488013e-02
4.860000e+00,8.100000e-01,5,150,2.761915e-01,3.580000e+00,7.714846e-02
4.860000e+00,8.100000e-01,5,155,2.843554e-01,3.320000e+00,8.564920e-02
4.860000e+00,8.100000e-01,5,160,2.908409e-01,3.280000e+00,8.867101e-02
4.860000e+00,8.100000e-01,5,165,2.819121e-01,3.460000e+00,8.147748e-02
4.860000e+00,8.100000e-01,5,170,2.840775e-01,3.420000e+00,8.306359e-02
4.860000e+00,8.100000e-01,5,175,2.839275e-01,3.370000e+00,8.425149e-02
4.860000e+00,8.100000e-01,5,180,2.902277e-01,3.380000e+00,8.586617e-02
4.860000e+00,8.100000e-01,5,185,2.872686e-01,3.510000e+00,8.184291e-02
4.860000e+00,8.100000e-01,5,190,2.862994e-01,3.480000e+00,8.226995e-02
4.860000e+00,8.100000e-01,5,195,2.860077e-01,3.460000e+00,8.266119e-02
4.860000e+00,8.100000e-01,5,200,2.822057e-01,3.420000e+00,8.251628e-02
4.860000e+00,8.100000e-01,5,205,2.866726e-01,3.400000e+00,8.431547e-02
4.860000e+00,8.100000e-01,5,210,2.909853e-01,3.370000e+00,8.634578e-02
4.860000e+00,8.100000e-01,5,215,2.915927e-01,3.530000e+00,8.260417e-02
4.860000e+00,8.100000e-01,5,220,2.840152e-01,3.510000e+00,8.091600e-02
4.860000e+00,8.100000e-01,5,225,2.830680e-01,3.490000e+00,8.110831e-02
4.860000e+00,8.100000e-01,5,230,2.866100e-01,3.430000e+00,8.355977e-02
4.860000e+00,8.100000e-01,5,235,2.853417e-01,3.410000e+00,8.367791e-02
4.860000e+00,8.100000e-01,5,240,2.871532e-01,3.560000e+00,8.066100e-02
4.860000e+00,8.100000e-01,5,245,2.863028e-01,3.530000e+00,8.110560e-02
4.860000e+00,8.100000e-01,5,250,2.863366e-01,3.510000e+00,8.157738e-02
4.860000e+00,8.100000e-01,5,255,2.843428e-01,3.310000e+00,8.590417e-02
4.860000e+00,8.100000e-01,5,260,2.834394e-01,3.450000e+00,8.215635e-02
4.860000e+00,8.100000e-01,5,265,2.844659e-01,3.440000e+00,8.269357e-02
4.860000e+00,8.100000e-01,5,270,2.852450e-01,3.420000e+00,8.340498e-02
4.860000e+00,8.100000e-01,5,275,2.870188e-01,3.550000e+00,8.085038e-02
4.860000e+00,8.100000e-01,5,280,2.859130e-01,3.550000e+00,8.053888e-02
4.860000e+00,8.100000e-01,5,285,2.877605e-01,3.360000e+00,8.564301e-02
4.860000e+00,8.100000e-01,5,290,2.916783e-01,3.500000e+00,8.333666e-02
4.860000e+00,8.100000e-01,5,295,2.907359e-01,3.470000e+00,8.378557e-02
4.860000e+00,8.100000e-01,5,300,2.910822e-01,3.440000e+00,8.461693e-02
4.860000e+00,8.100000e-01,5,305,2.900981e-01,3.580000e+00,8.103298e-02
4.860000e+00,8.100000e-01,5,310,2.887508e-01,3.570000e+00,8.088257e-02
4.860000e+00,8.100000e-01,5,315,2.890843e-01,3.380000e+00,8.552790e-02
4.860000e+00,8.100000e-01,5,320,2.902713e-01,3.380000e+00,8.587909e-02
4.860000e+00,8.100000e-01,5,325,2.889179e-01,3.500000e+00,8.254797e-02
4.860000e+00,8.100000e-01,5,330,2.900800e-01,3.490000e+00,8.311749e-02
4.860000e+00,8.100000e-01,5,335,2.884383e-01,3.460000e+00,8.336367e-02
4.860000e+00,8.100000e-01,5,340,2.863982e-01,3.460000e+00,8.277405e-02
4.860000e+00,8.100000e-01,5,345,2.807654e-01,3.580000e+00,7.842608e-02
4.860000e+00,8.100000e-01,5,350,2.861069e-01,3.410000e+00,8.390233e-02
4.860000e+00,8.100000e-01,5,355,2.897799e-01,3.390000e+00,8.548078e-02
4.860000e+00,8.100000e-01,5,360,2.887847e-01,3.530000e+00,8.180871e-02
4.860000e+00,8.100000e-01,5,365,2.887738e-01,3.510000e+00,8.227175e-02
4.860000e+00,8.100000e-01,5,370,2.884529e-01,3.490000e+00,8.265126e-02
4.860000e+00,8.100000e-01,5,375,2.892301e-01,3.490000e+00,8.287396e-02
4.860000e+00,8.100000e-01,5,380,2.877149e-01,3.600000e+00,7.992082e-02
4.860000e+00,8.100000e-01,5,385,2.850939e-01,3.430000e+00,8.311777e-02
4.860000e+00,8.100000e-01,5,390,2.893152e-01,3.420000e+00,8.459510e-02
4.860000e+00,8.100000e-01,5,395,2.885168e-01,3.420000e+00,8.436163e-02
4.860000e+00,8.100000e-01,5,400,2.872539e-01,3.530000e+00,8.137505e-02
4.860000e+00,8.100000e-01,5,405,2.905863e-01,3.510000e+00,8.278812e-02
4.860000e+00,8.100000e-01,5,410,2.907747e-01,3.500000e+00,8.307848e-02
4.860000e+00,8.100000e-01,5,415,2.911584e-01,3.620000e+00,8.043048e-02
4.860000e+00,8.100000e-01,5,420,2.867361e-01,3.460000e+00,8.287171e-02
4.860000e+00,8.100000e-01,5,425,2.908642e-01,3.450000e+00,8.430846e-02
4.860000e+00,8.100000e-01,5,430,2.955847e-01,3.440000e+00,8.592577e-02
4.860000e+00,8.100000e-01,5,435,2.932640e-01,3.420000e+00,8.574971e-02
4.860000e+00,8.100000e-01,5,440,2.902859e-01,3.530000e+00,8.223396e-02
4.860000e+00,8.100000e-01,5,445,2.878045e-01,3.530000e+00,8.153101e-02
4.860000e+00,8.100000e-01,5,450,2.887685e-01,3.520000e+00,8.203650e-02
4.860000e+00,8.100000e-01,5,455,2.910374e-01,3.490000e+00,8.339180e-02
4.860000e+00,8.100000e-01,5,460,2.913727e-01,3.480000e+00,8.372779e-02
4.860000e+00,8.100000e-01,5,465,2.911927e-01,3.470000e+00,8.391721e-02
4.860000e+00,8.100000e-01,5,470,2.870611e-01,3.460000e+00,8.296564e-02
4.860000e+00,8.100000e-01,5,475,2.900124e-01,3.570000e+00,8.123597e-02
4.860000e+00,8.100000e-01,5,480,2.869079e-01,3.550000e+00,8.081913e-02
4.860000e+00,8.100000e-01,5,485,2.851087e-01,3.540000e+00,8.053919e-02
4.860000e+00,8.100000e-01,5,490,2.841281e-01,3.520000e+00,8.071820e-02
4.860000e+00,8.100000e-01,5,495,2.858130e-01,3.520000e+00,8.119688e-02
4.860000e+00,8.100000e-01,5,500,2.891927e-01,3.490000e+00,8.286324e-02
5.670000e+00,8.100000e-01,5,5,3.283377e-01,3.650000e+00,8.995552e-02
5.670000e+00,8.100000e-01,5,10,3.328098e-01,3.760000e+00,8.851324e-02
5.670000e+00,8.100000e-01,5,15,3.152523e-01,3.710000e+00,8.497365e-02
5.670000e+00,8.100000e-01,5,20,3.196796e-01,3.750000e+00,8.524789e-02
5.670000e+00,8.100000e-01,5,25,3.368743e-01,3.770000e+00,8.935658e-02
5.670000e+00,8.100000e-01,5,30,3.168976e-01,3.820000e+00,8.295750e-02
5.670000e+00,8.100000e-01,5,35,3.306859e-01,3.630000e+00,9.109804e-02
5.670000e+00,8.100000e-01,5,40,3.203236e-01,3.810000e+00,8.407444e-02
5.670000e+00,8.100000e-01,5,45,3.302827e-01,3.750000e+00,8.807539e-02
5.670000e+00,8.100000e-01,5,50,3.345993e-01,3.920000e+00,8.535697e-02
5.670000e+00,8.100000e-01,5,55,3.225407e-01,3.620000e+00,8.909964e-02
5.670000e+00,8.100000e-01,5,60,3.328825e-01,3.700000e+00,8.996826e-02
5.670000e+00,8.100000e-01,5,65,3.230958e-01,3.940000e+00,8.200401e-02
5.670000e+00,8.100000e-01,5,70,3.264793e-01,3.540000e+00,9.222579e-02
5.670000e+00,8.100000e-01,5,75,3.263232e-01,3.780000e+00,8.632888e-02
5.670000e+00,8.100000e-01,5,80,3.319506e-01,3.690000e+00,8.995952e-02
5.670000e+00,8.100000e-01,5,85,3.239421e-01,3.640000e+00,8.899508e-02
5.670000e+00,8.100000e-01,5,90,3.325409e-01,3.550000e+00,9.367351e-02
5.670000e+00,8.100000e-01,5,95,3.322930e-01,3.780000e+00,8.790819e-02
5.670000e+00,8.100000e-01,5,100,3.275621e-01,3.470000e+00,9.439831e-02
5.670000e+00,8.100000e-01,5,105,3.392786e-01,3.650000e+00,9.295305e-02
5.670000e+00,8.100000e-01,5,110,3.355722e-01,3.840000e+00,8.738860e-02
5.670000e+00,8.100000e-01,5,115,3.305793e-01,3.780000e+00,8.745484e-02
5.670000e+00,8.100000e-01,5,120,3.310773e-01,3.730000e+00,8.876066e-02
5.670000e+00,8.100000e-01,5,125,3.271813e-01,3.670000e+00,8.915021e-02
5.670000e+00,8.100000e-01,5,130,3.324574e-01,3.870000e+00,8.590629e-02
5.670000e+00,8.100000e-01,5,135,3.218590e-01,3.580000e+00,8.990476e-02
5.670000e+00,8.100000e-01,5,140,3.313483e-01,3.530000e+00,9.386637e-02
5.670000e+00,8.100000e-01,5,145,3.277915e-01,3.720000e+00,8.811601e-02
5.670000e+00,8.100000e-01,5,150,3.310080e-01,3.680000e+00,8.994784e-02
5.670000e+00,8.100000e-01,5,155,3.330783e-01,3.830000e+00,8.696560e-02
5.670000e+00,8.100000e-01,5,160,3.324401e-01,3.610000e+00,9.208866e-02
