L1,L2,m1,m2,dd1,st,pr,rms
1.134000e+01,8.100000e-01,5,295,3.716925e-01,5.031000e+00,3.716925e-01,3.902902e-01
1.134000e+01,8.100000e-01,5,300,3.737959e-01,5.099000e+00,3.737959e-01,3.897151e-01
1.134000e+01,8.100000e-01,5,305,3.751183e-01,5.236000e+00,3.751183e-01,3.905187e-01
1.134000e+01,8.100000e-01,5,310,3.746162e-01,5.201000e+00,3.746162e-01,3.903426e-01
1.134000e+01,8.100000e-01,5,315,3.729287e-01,5.029000e+00,3.729287e-01,3.899967e-01
1.134000e+01,8.100000e-01,5,320,3.713934e-01,5.051000e+00,3.713934e-01,3.894715e-01
1.134000e+01,8.100000e-01,5,325,3.719306e-01,5.162000e+00,3.719306e-01,3.901851e-01
1.134000e+01,8.100000e-01,5,330,3.715396e-01,5.154000e+00,3.715396e-01,3.904807e-01
1.134000e+01,8.100000e-01,5,335,3.737837e-01,5.224000e+00,3.737837e-01,3.908387e-01
1.134000e+01,8.100000e-01,5,340,3.717182e-01,5.111000e+00,3.717182e-01,3.910104e-01
1.134000e+01,8.100000e-01,5,345,3.721040e-01,5.073000e+00,3.721040e-01,3.906033e-01
1.134000e+01,8.100000e-01,5,350,3.749357e-01,5.146000e+00,3.749357e-01,3.903358e-01
1.134000e+01,8.100000e-01,5,355,3.749251e-01,5.259000e+00,3.749251e-01,3.911494e-01
1.134000e+01,8.100000e-01,5,360,3.748891e-01,5.208000e+00,3.748891e-01,3.913512e-01
1.134000e+01,8.100000e-01,5,365,3.758201e-01,5.061000e+00,3.758201e-01,3.912958e-01
1.134000e+01,8.100000e-01,5,370,3.763676e-01,5.174000e+00,3.763676e-01,3.916035e-01
1.134000e+01,8.100000e-01,5,375,3.762049e-01,5.165000e+00,3.762049e-01,3.918054e-01
1.134000e+01,8.100000e-01,5,380,3.738684e-01,5.156000e+00,3.738684e-01,3.915297e-01
1.134000e+01,8.100000e-01,5,385,3.737626e-01,5.100000e+00,3.737626e-01,3.914855e-01
1.134000e+01,8.100000e-01,5,390,3.732318e-01,5.132000e+00,3.732318e-01,3.911997e-01
1.134000e+01,8.100000e-01,5,395,3.740431e-01,5.101000e+00,3.740431e-01,3.908122e-01
1.134000e+01,8.100000e-01,5,400,3.747001e-01,5.170000e+00,3.747001e-01,3.905494e-01
1.134000e+01,8.100000e-01,5,405,3.732127e-01,5.215000e+00,3.732127e-01,3.906169e-01
1.134000e+01,8.100000e-01,5,410,3.711499e-01,5.263000e+00,3.711499e-01,3.902421e-01
1.134000e+01,8.100000e-01,5,415,3.710908e-01,5.089000e+00,3.710908e-01,3.898345e-01
1.134000e+01,8.100000e-01,5,420,3.723407e-01,5.100000e+00,3.723407e-01,3.897954e-01
1.134000e+01,8.100000e-01,5,425,3.738396e-01,5.215000e+00,3.738396e-01,3.907594e-01
1.134000e+01,8.100000e-01,5,430,3.746729e-01,5.177000e+00,3.746729e-01,3.910391e-01
1.134000e+01,8.100000e-01,5,435,3.734406e-01,5.178000e+00,3.734406e-01,3.913106e-01
1.134000e+01,8.100000e-01,5,440,3.732829e-01,5.124000e+00,3.732829e-01,3.914138e-01
1.134000e+01,8.100000e-01,5,445,3.746347e-01,5.144000e+00,3.746347e-01,3.912248e-01
1.134000e+01,8.100000e-01,5,450,3.753133e-01,5.116000e+00,3.753133e-01,3.912468e-01
1.134000e+01,8.100000e-01,5,455,3.737658e-01,5.196000e+00,3.737658e-01,3.912868e-01
1.134000e+01,8.100000e-01,5,460,3.754042e-01,5.214000e+00,3.754042e-01,3.914673e-01
1.134000e+01,8.100000e-01,5,465,3.738387e-01,5.217000e+00,3.738387e-01,3.916519e-01
1.134000e+01,8.100000e-01,5,470,3.740291e-01,5.062000e+00,3.740291e-01,3.912204e-01
1.134000e+01,8.100000e-01,5,475,3.745943e-01,5.126000e+00,3.745943e-01,3.910631e-01
1.134000e+01,8.100000e-01,5,480,3.726414e-01,5.208000e+00,3.726414e-01,3.914845e-01
1.134000e+01,8.100000e-01,5,485,3.721785e-01,5.209000e+00,3.721785e-01,3.913921e-01
1.134000e+01,8.100000e-01,5,490,3.725755e-01,5.190000e+00,3.725755e-01,3.910767e-01
1.134000e+01,8.100000e-01,5,495,3.736144e-01,5.082000e+00,3.736144e-01,3.909826e-01
1.134000e+01,8.100000e-01,5,500,3.723839e-01,5.121000e+00,3.723839e-01,3.906176e-01
1.215000e+01,8.100000e-01,5,5,3.712792e-01,5.364000e+00,3.712792e-01,4.215344e-01
1.215000e+01,8.100000e-01,5,10,3.742125e-01,5.251000e+00,3.742125e-01,4.225584e-01
1.215000e+01,8.100000e-01,5,15,3.680380e-01,5.432000e+00,3.680380e-01,4.208287e-01
1.215000e+01,8.100000e-01,5,20,3.669907e-01,5.125000e+00,3.669907e-01,4.239063e-01
1.215000e+01,8.100000e-01,5,25,3.748934e-01,5.445000e+00,3.748934e-01,4.259033e-01
1.215000e+01,8.100000e-01,5,30,3.783231e-01,5.254000e+00,3.783231e-01,4.224870e-01
1.215000e+01,8.100000e-01,5,35,3.769039e-01,5.076000e+00,3.769039e-01,4.234587e-01
1.215000e+01,8.100000e-01,5,40,3.756591e-01,5.232000e+00,3.756591e-01,4.219807e-01
1.215000e+01,8.100000e-01,5,45,3.800908e-01,5.134000e+00,3.800908e-01,4.219061e-01
1.215000e+01,8.100000e-01,5,50,3.726215e-01,5.468000e+00,3.726215e-01,4.238968e-01
1.215000e+01,8.100000e-01,5,55,3.793317e-01,5.488000e+00,3.793317e-01,4.265853e-01
1.215000e+01,8.100000e-01,5,60,3.756862e-01,5.292000e+00,3.756862e-01,4.217187e-01
1.215000e+01,8.100000e-01,5,65,3.762833e-01,5.181000e+00,3.762833e-01,4.206522e-01
1.215000e+01,8.100000e-01,5,70,3.729941e-01,5.180000e+00,3.729941e-01,4.222878e-01
1.215000e+01,8.100000e-01,5,75,3.756733e-01,5.276000e+00,3.756733e-01,4.234335e-01
1.215000e+01,8.100000e-01,5,80,3.805874e-01,5.367000e+00,3.805874e-01,4.205511e-01
1.215000e+01,8.100000e-01,5,85,3.801727e-01,5.289000e+00,3.801727e-01,4.210738e-01
1.215000e+01,8.100000e-01,5,90,3.790831e-01,5.276000e+00,3.790831e-01,4.234765e-01
1.215000e+01,8.100000e-01,5,95,3.741675e-01,5.173000e+00,3.741675e-01,4.244266e-01
1.215000e+01,8.100000e-01,5,100,3.798762e-01,5.349000e+00,3.798762e-01,4.245816e-01
1.215000e+01,8.100000e-01,5,105,3.749941e-01,5.246000e+00,3.749941e-01,4.216231e-01
1.215000e+01,8.100000e-01,5,110,3.743379e-01,5.165000e+00,3.743379e-01,4.202252e-01
1.215000e+01,8.100000e-01,5,115,3.739274e-01,5.334000e+00,3.739274e-01,4.224099e-01
1.215000e+01,8.100000e-01,5,120,3.730177e-01,5.245000e+00,3.730177e-01,4.216858e-01
1.215000e+01,8.100000e-01,5,125,3.756026e-01,5.178000e+00,3.756026e-01,4.224025e-01
1.215000e+01,8.100000e-01,5,130,3.782097e-01,5.377000e+00,3.782097e-01,4.240227e-01
1.215000e+01,8.100000e-01,5,135,3.745651e-01,5.067000e+00,3.745651e-01,4.222092e-01
1.215000e+01,8.100000e-01,5,140,3.774468e-01,5.258000e+00,3.774468e-01,4.231089e-01
1.215000e+01,8.100000e-01,5,145,3.750054e-01,5.360000e+00,3.750054e-01,4.242345e-01
1.215000e+01,8.100000e-01,5,150,3.756053e-01,5.296000e+00,3.756053e-01,4.239659e-01
1.215000e+01,8.100000e-01,5,155,3.775385e-01,5.231000e+00,3.775385e-01,4.231822e-01
1.215000e+01,8.100000e-01,5,160,3.756751e-01,5.429000e+00,3.756751e-01,4.238057e-01
1.215000e+01,8.100000e-01,5,165,3.705820e-01,5.152000e+00,3.705820e-01,4.215313e-01
1.215000e+01,8.100000e-01,5,170,3.756256e-01,5.252000e+00,3.756256e-01,4.215108e-01
1.215000e+01,8.100000e-01,5,175,3.742541e-01,5.254000e+00,3.742541e-01,4.227945e-01
1.215000e+01,8.100000e-01,5,180,3.726484e-01,5.186000e+00,3.726484e-01,4.230812e-01
1.215000e+01,8.100000e-01,5,185,3.757828e-01,5.333000e+00,3.757828e-01,4.233313e-01
1.215000e+01,8.100000e-01,5,190,3.779820e-01,5.296000e+00,3.779820e-01,4.244840e-01
1.215000e+01,8.100000e-01,5,195,3.765040e-01,5.452000e+00,3.765040e-01,4.252984e-01
1.215000e+01,8.100000e-01,5,200,3.731382e-01,5.202000e+00,3.731382e-01,4.232228e-01
1.215000e+01,8.100000e-01,5,205,3.765373e-01,5.189000e+00,3.765373e-01,4.232203e-01
1.215000e+01,8.100000e-01,5,210,3.740251e-01,5.315000e+00,3.740251e-01,4.248569e-01
1.215000e+01,8.100000e-01,5,215,3.747156e-01,5.108000e+00,3.747156e-01,4.240304e-01
1.215000e+01,8.100000e-01,5,220,3.742619e-01,5.241000e+00,3.742619e-01,4.233365e-01
1.215000e+01,8.100000e-01,5,225,3.745202e-01,5.196000e+00,3.745202e-01,4.232565e-01
1.215000e+01,8.100000e-01,5,230,3.726246e-01,5.348000e+00,3.726246e-01,4.236144e-01
1.215000e+01,8.100000e-01,5,235,3.743130e-01,5.261000e+00,3.743130e-01,4.232881e-01
1.215000e+01,8.100000e-01,5,240,3.741214e-01,5.200000e+00,3.741214e-01,4.220115e-01
1.215000e+01,8.100000e-01,5,245,3.756161e-01,5.374000e+00,3.756161e-01,4.235722e-01
1.215000e+01,8.100000e-01,5,250,3.742370e-01,5.339000e+00,3.742370e-01,4.239857e-01
1.215000e+01,8.100000e-01,5,255,3.732815e-01,5.153000e+00,3.732815e-01,4.242333e-01
1.215000e+01,8.100000e-01,5,260,3.762044e-01,5.295000e+00,3.762044e-01,4.248474e-01
1.215000e+01,8.100000e-01,5,265,3.766134e-01,5.250000e+00,3.766134e-01,4.251971e-01
1.215000e+01,8.100000e-01,5,270,3.749567e-01,5.372000e+00,3.749567e-01,4.251142e-01
1.215000e+01,8.100000e-01,5,275,3.730559e-01,5.214000e+00,3.730559e-01,4.245665e-01
1.215000e+01,8.100000e-01,5,280,3.727169e-01,5.163000e+00,3.727169e-01,4.230535e-01
1.215000e+01,8.100000e-01,5,285,3.743179e-01,5.298000e+00,3.743179e-01,4.240727e-01
1.215000e+01,8.100000e-01,5,290,3.745064e-01,5.381000e+00,3.745064e-01,4.242335e-01
1.215000e+01,8.100000e-01,5,295,3.730505e-01,5.180000e+00,3.730505e-01,4.234356e-01
1.215000e+01,8.100000e-01,5,300,3.725044e-01,5.189000e+00,3.725044e-01,4.229250e-01
1.215000e+01,8.100000e-01,5,305,3.739796e-01,5.316000e+00,3.739796e-01,4.237048e-01
1.215000e+01,8.100000e-01,5,310,3.744437e-01,5.293000e+00,3.744437e-01,4.242468e-01
1.215000e+01,8.100000e-01,5,315,3.741462e-01,5.377000e+00,3.741462e-01,4.243577e-01
1.215000e+01,8.100000e-01,5,320,3.740506e-01,5.248000e+00,3.740506e-01,4.244048e-01
1.215000e+01,8.100000e-01,5,325,3.741009e-01,5.203000e+00,3.741009e-01,4.240382e-01
1.215000e+01,8.100000e-01,5,330,3.757493e-01,5.316000e+00,3.757493e-01,4.242987e-01
1.215000e+01,8.100000e-01,5,335,3.755105e-01,5.425000e+00,3.755105e-01,4.250217e-01
1.215000e+01,8.100000e-01,5,340,3.749227e-01,5.216000e+00,3.749227e-01,4.249993e-01
1.215000e+01,8.100000e-01,5,345,3.757390e-01,5.228000e+00,3.757390e-01,4.248292e-01
1.215000e+01,8.100000e-01,5,350,3.769013e-01,5.354000e+00,3.769013e-01,4.253974e-01
1.215000e+01,8.100000e-01,5,355,3.755048e-01,5.322000e+00,3.755048e-01,4.254255e-01
1.215000e+01,8.100000e-01,5,360,3.742128e-01,5.316000e+00,3.742128e-01,4.250807e-01
1.215000e+01,8.100000e-01,5,365,3.742574e-01,5.272000e+00,3.742574e-01,4.248997e-01
1.215000e+01,8.100000e-01,5,370,3.748311e-01,5.263000e+00,3.748311e-01,4.244433e-01
1.215000e+01,8.100000e-01,5,375,3.751018e-01,5.236000e+00,3.751018e-01,4.236882e-01
1.215000e+01,8.100000e-01,5,380,3.751773e-01,5.359000e+00,3.751773e-01,4.241939e-01
1.215000e+01,8.100000e-01,5,385,3.739731e-01,5.351000e+00,3.739731e-01,4.239685e-01
1.215000e+01,8.100000e-01,5,390,3.731109e-01,5.179000e+00,3.731109e-01,4.235022e-01
1.215000e+01,8.100000e-01,5,395,3.737059e-01,5.242000e+00,3.737059e-01,4.234182e-01
1.215000e+01,8.100000e-01,5,400,3.753930e-01,5.370000e+00,3.753930e-01,4.244900e-01
1.215000e+01,8.100000e-01,5,405,3.758574e-01,5.322000e+00,3.758574e-01,4.248887e-01
1.215000e+01,8.100000e-01,5,410,3.737997e-01,5.341000e+00,3.737997e-01,4.250540e-01
1.215000e+01,8.100000e-01,5,415,3.749291e-01,5.228000e+00,3.749291e-01,4.251455e-01
1.215000e+01,8.100000e-01,5,420,3.750245e-01,5.304000e+00,3.750245e-01,4.250230e-01
1.215000e+01,8.100000e-01,5,425,3.755021e-01,5.269000e+00,3.755021e-01,4.246071e-01
1.215000e+01,8.100000e-01,5,430,3.763680e-01,5.355000e+00,3.763680e-01,4.250594e-01
1.215000e+01,8.100000e-01,5,435,3.751149e-01,5.389000e+00,3.751149e-01,4.253883e-01
1.215000e+01,8.100000e-01,5,440,3.748829e-01,5.233000e+00,3.748829e-01,4.251477e-01
1.215000e+01,8.100000e-01,5,445,3.751192e-01,5.205000e+00,3.751192e-01,4.245557e-01
1.215000e+01,8.100000e-01,5,450,3.752514e-01,5.314000e+00,3.752514e-01,4.250642e-01
1.215000e+01,8.100000e-01,5,455,3.745518e-01,5.320000e+00,3.745518e-01,4.252027e-01
1.215000e+01,8.100000e-01,5,460,3.740125e-01,5.293000e+00,3.740125e-01,4.248693e-01
1.215000e+01,8.100000e-01,5,465,3.741656e-01,5.233000e+00,3.741656e-01,4.246514e-01
1.215000e+01,8.100000e-01,5,470,3.742209e-01,5.241000e+00,3.742209e-01,4.242415e-01
1.215000e+01,8.100000e-01,5,475,3.748796e-01,5.318000e+00,3.748796e-01,4.242765e-01
1.215000e+01,8.100000e-01,5,480,3.745894e-01,5.291000e+00,3.745894e-01,4.237092e-01
1.215000e+01,8.100000e-01,5,485,3.740335e-01,5.319000e+00,3.740335e-01,4.238859e-01
1.215000e+01,8.100000e-01,5,490,3.734972e-01,5.382000e+00,3.734972e-01,4.239142e-01
1.215000e+01,8.100000e-01,5,495,3.731317e-01,5.262000e+00,3.731317e-01,4.240195e-01
1.215000e+01,8.100000e-01,5,500,3.739419e-01,5.236000e+00,3.739419e-01,4.241634e-01
1.296000e+01,8.100000e-01,5,5,3.699127e-01,5.415000e+00,3.699127e-01,4.555300e-01
1.296000e+01,8.100000e-01,5,10,3.769826e-01,5.412000e+00,3.769826e-01,4.580258e-01
1.296000e+01,8.100000e-01,5,15,3.762368e-01,5.350000e+00,3.762368e-01,4.557700e-01
1.296000e+01,8.100000e-01,5,20,3.760210e-01,5.438000e+00,3.760210e-01,4.595239e-01
1.296000e+01,8.100000e-01,5,25,3.710927e-01,5.418000e+00,3.710927e-01,4.582599e-01
1.296000e+01,8.100000e-01,5,30,3.738277e-01,5.720000e+00,3.738277e-01,4.601828e-01
1.296000e+01,8.100000e-01,5,35,3.760014e-01,5.557000e+00,3.760014e-01,4.604345e-01
1.296000e+01,8.100000e-01,5,40,3.715587e-01,5.403000e+00,3.715587e-01,4.559331e-01
1.296000e+01,8.100000e-01,5,45,3.788828e-01,5.536000e+00,3.788828e-01,4.591798e-01
1.296000e+01,8.100000e-01,5,50,3.795598e-01,5.347000e+00,3.795598e-01,4.599083e-01
1.296000e+01,8.100000e-01,5,55,3.755837e-01,5.500000e+00,3.755837e-01,4.575260e-01
1.296000e+01,8.100000e-01,5,60,3.751120e-01,5.409000e+00,3.751120e-01,4.551119e-01
1.296000e+01,8.100000e-01,5,65,3.752112e-01,5.583000e+00,3.752112e-01,4.579146e-01
1.296000e+01,8.100000e-01,5,70,3.749571e-01,5.425000e+00,3.749571e-01,4.577503e-01
1.296000e+01,8.100000e-01,5,75,3.811248e-01,5.520000e+00,3.811248e-01,4.548906e-01
1.296000e+01,8.100000e-01,5,80,3.797405e-01,5.445000e+00,3.797405e-01,4.555800e-01
1.296000e+01,8.100000e-01,5,85,3.798255e-01,5.605000e+00,3.798255e-01,4.582810e-01
1.296000e+01,8.100000e-01,5,90,3.754501e-01,5.311000e+00,3.754501e-01,4.589863e-01
1.296000e+01,8.100000e-01,5,95,3.791425e-01,5.522000e+00,3.791425e-01,4.592655e-01
1.296000e+01,8.100000e-01,5,100,3.734530e-01,5.538000e+00,3.734530e-01,4.549805e-01
1.296000e+01,8.100000e-01,5,105,3.781428e-01,5.508000e+00,3.781428e-01,4.555871e-01
1.296000e+01,8.100000e-01,5,110,3.749047e-01,5.485000e+00,3.749047e-01,4.574437e-01
1.296000e+01,8.100000e-01,5,115,3.736504e-01,5.382000e+00,3.736504e-01,4.572169e-01
1.296000e+01,8.100000e-01,5,120,3.794375e-01,5.524000e+00,3.794375e-01,4.576662e-01
1.296000e+01,8.100000e-01,5,125,3.759273e-01,5.485000e+00,3.759273e-01,4.577069e-01
1.296000e+01,8.100000e-01,5,130,3.758684e-01,5.387000e+00,3.758684e-01,4.565822e-01
1.296000e+01,8.100000e-01,5,135,3.764066e-01,5.504000e+00,3.764066e-01,4.583151e-01
1.296000e+01,8.100000e-01,5,140,3.745568e-01,5.313000e+00,3.745568e-01,4.589926e-01
1.296000e+01,8.100000e-01,5,145,3.772559e-01,5.408000e+00,3.772559e-01,4.579377e-01
1.296000e+01,8.100000e-01,5,150,3.766294e-01,5.586000e+00,3.766294e-01,4.582375e-01
1.296000e+01,8.100000e-01,5,155,3.716348e-01,5.515000e+00,3.716348e-01,4.559922e-01
1.296000e+01,8.100000e-01,5,160,3.754502e-01,5.292000e+00,3.754502e-01,4.556992e-01
1.296000e+01,8.100000e-01,5,165,3.751023e-01,5.414000e+00,3.751023e-01,4.573253e-01
1.296000e+01,8.100000e-01,5,170,3.724488e-01,5.349000e+00,3.724488e-01,4.578242e-01
1.296000e+01,8.100000e-01,5,175,3.762750e-01,5.479000e+00,3.762750e-01,4.581360e-01
1.296000e+01,8.100000e-01,5,180,3.780807e-01,5.466000e+00,3.780807e-01,4.593482e-01
1.296000e+01,8.100000e-01,5,185,3.751580e-01,5.605000e+00,3.751580e-01,4.593381e-01
1.296000e+01,8.100000e-01,5,190,3.726193e-01,5.344000e+00,3.726193e-01,4.569428e-01
1.296000e+01,8.100000e-01,5,195,3.756718e-01,5.513000e+00,3.756718e-01,4.583077e-01
1.296000e+01,8.100000e-01,5,200,3.734208e-01,5.453000e+00,3.734208e-01,4.591164e-01
1.296000e+01,8.100000e-01,5,205,3.756026e-01,5.373000e+00,3.756026e-01,4.579172e-01
1.296000e+01,8.100000e-01,5,210,3.747181e-01,5.395000e+00,3.747181e-01,4.578030e-01
1.296000e+01,8.100000e-01,5,215,3.751730e-01,5.497000e+00,3.751730e-01,4.578842e-01
1.296000e+01,8.100000e-01,5,220,3.742075e-01,5.614000e+00,3.742075e-01,4.578895e-01
1.296000e+01,8.100000e-01,5,225,3.735782e-01,5.382000e+00,3.735782e-01,4.562440e-01
1.296000e+01,8.100000e-01,5,230,3.746404e-01,5.415000e+00,3.746404e-01,4.577473e-01
1.296000e+01,8.100000e-01,5,235,3.744264e-01,5.513000e+00,3.744264e-01,4.585378e-01
1.296000e+01,8.100000e-01,5,240,3.731614e-01,5.311000e+00,3.731614e-01,4.585210e-01
1.296000e+01,8.100000e-01,5,245,3.761759e-01,5.451000e+00,3.761759e-01,4.590476e-01
1.296000e+01,8.100000e-01,5,250,3.765516e-01,5.413000e+00,3.765516e-01,4.594781e-01
1.296000e+01,8.100000e-01,5,255,3.750768e-01,5.537000e+00,3.750768e-01,4.594282e-01
1.296000e+01,8.100000e-01,5,260,3.730263e-01,5.377000e+00,3.730263e-01,4.586135e-01
1.296000e+01,8.100000e-01,5,265,3.733976e-01,5.315000e+00,3.733976e-01,4.573844e-01
1.296000e+01,8.100000e-01,5,270,3.747528e-01,5.477000e+00,3.747528e-01,4.588435e-01
1.296000e+01,8.100000e-01,5,275,3.741486e-01,5.535000e+00,3.741486e-01,4.584462e-01
1.296000e+01,8.100000e-01,5,280,3.733273e-01,5.340000e+00,3.733273e-01,4.574546e-01
1.296000e+01,8.100000e-01,5,285,3.733825e-01,5.460000e+00,3.733825e-01,4.574398e-01
1.296000e+01,8.100000e-01,5,290,3.739283e-01,5.455000e+00,3.739283e-01,4.580968e-01
1.296000e+01,8.100000e-01,5,295,3.738575e-01,5.454000e+00,3.738575e-01,4.585111e-01
1.296000e+01,8.100000e-01,5,300,3.738135e-01,5.409000e+00,3.738135e-01,4.586411e-01
1.296000e+01,8.100000e-01,5,305,3.733577e-01,5.387000e+00,3.733577e-01,4.580025e-01
1.296000e+01,8.100000e-01,5,310,3.749880e-01,5.452000e+00,3.749880e-01,4.584154e-01
1.296000e+01,8.100000e-01,5,315,3.752690e-01,5.517000e+00,3.752690e-01,4.594860e-01
1.296000e+01,8.100000e-01,5,320,3.745828e-01,5.542000e+00,3.745828e-01,4.594036e-01
1.296000e+01,8.100000e-01,5,325,3.750876e-01,5.386000e+00,3.750876e-01,4.590930e-01
1.296000e+01,8.100000e-01,5,330,3.766624e-01,5.500000e+00,3.766624e-01,4.596386e-01
1.296000e+01,8.100000e-01,5,335,3.753332e-01,5.484000e+00,3.753332e-01,4.597066e-01
1.296000e+01,8.100000e-01,5,340,3.741364e-01,5.480000e+00,3.741364e-01,4.593777e-01
1.296000e+01,8.100000e-01,5,345,3.740705e-01,5.430000e+00,3.740705e-01,4.588910e-01
1.296000e+01,8.100000e-01,5,350,3.743070e-01,5.421000e+00,3.743070e-01,4.585819e-01
1.296000e+01,8.100000e-01,5,355,3.752005e-01,5.408000e+00,3.752005e-01,4.581222e-01
1.296000e+01,8.100000e-01,5,360,3.750397e-01,5.531000e+00,3.750397e-01,4.586959e-01
1.296000e+01,8.100000e-01,5,365,3.733462e-01,5.502000e+00,3.733462e-01,4.581496e-01
1.296000e+01,8.100000e-01,5,370,3.734151e-01,5.326000e+00,3.734151e-01,4.575682e-01
1.296000e+01,8.100000e-01,5,375,3.739870e-01,5.437000e+00,3.739870e-01,4.582298e-01
1.296000e+01,8.100000e-01,5,380,3.757441e-01,5.506000e+00,3.757441e-01,4.592273e-01
1.296000e+01,8.100000e-01,5,385,3.747106e-01,5.497000e+00,3.747106e-01,4.593390e-01
1.296000e+01,8.100000e-01,5,390,3.741518e-01,5.378000e+00,3.741518e-01,4.594206e-01
1.296000e+01,8.100000e-01,5,395,3.745327e-01,5.464000e+00,3.745327e-01,4.591824e-01
1.296000e+01,8.100000e-01,5,400,3.749249e-01,5.442000e+00,3.749249e-01,4.587005e-01
1.296000e+01,8.100000e-01,5,405,3.759940e-01,5.457000e+00,3.759940e-01,4.592523e-01
1.296000e+01,8.100000e-01,5,410,3.752121e-01,5.553000e+00,3.752121e-01,4.598015e-01
1.296000e+01,8.100000e-01,5,415,3.746809e-01,5.401000e+00,3.746809e-01,4.595393e-01
1.296000e+01,8.100000e-01,5,420,3.750718e-01,5.369000e+00,3.750718e-01,4.589772e-01
1.296000e+01,8.100000e-01,5,425,3.751267e-01,5.477000e+00,3.751267e-01,4.593201e-01
1.296000e+01,8.100000e-01,5,430,3.746991e-01,5.484000e+00,3.746991e-01,4.596435e-01
1.296000e+01,8.100000e-01,5,435,3.740331e-01,5.505000e+00,3.740331e-01,4.591354e-01
1.296000e+01,8.100000e-01,5,440,3.741541e-01,5.398000e+00,3.741541e-01,4.590204e-01
1.296000e+01,8.100000e-01,5,445,3.742873e-01,5.413000e+00,3.742873e-01,4.584495e-01
1.296000e+01,8.100000e-01,5,450,3.745102e-01,5.475000e+00,3.745102e-01,4.582659e-01
1.296000e+01,8.100000e-01,5,455,3.743303e-01,5.462000e+00,3.743303e-01,4.579608e-01
1.296000e+01,8.100000e-01,5,460,3.739832e-01,5.495000e+00,3.739832e-01,4.582885e-01
1.296000e+01,8.100000e-01,5,465,3.730131e-01,5.438000e+00,3.730131e-01,4.583345e-01
1.296000e+01,8.100000e-01,5,470,3.735075e-01,5.414000e+00,3.735075e-01,4.582988e-01
1.296000e+01,8.100000e-01,5,475,3.748443e-01,5.422000e+00,3.748443e-01,4.589744e-01
1.296000e+01,8.100000e-01,5,480,3.751289e-01,5.526000e+00,3.751289e-01,4.599548e-01
1.296000e+01,8.100000e-01,5,485,3.742965e-01,5.497000e+00,3.742965e-01,4.599751e-01
1.296000e+01,8.100000e-01,5,490,3.739891e-01,5.367000e+00,3.739891e-01,4.597726e-01
1.296000e+01,8.100000e-01,5,495,3.744891e-01,5.413000e+00,3.744891e-01,4.592466e-01
1.296000e+01,8.100000e-01,5,500,3.751425e-01,5.452000e+00,3.751425e-01,4.594479e-01
1.377000e+01,8.100000e-01,5,5,3.731925e-01,5.466000e+00,3.731925e-01,4.900166e-01
1.377000e+01,8.100000e-01,5,10,3.808305e-01,5.613000e+00,3.808305e-01,4.923459e-01
1.377000e+01,8.100000e-01,5,15,3.796005e-01,5.586000e+00,3.796005e-01,4.929068e-01
1.377000e+01,8.100000e-01,5,20,3.788281e-01,5.660000e+00,3.788281e-01,4.968677e-01
1.377000e+01,8.100000e-01,5,25,3.778320e-01,5.596000e+00,3.778320e-01,4.919961e-01
1.377000e+01,8.100000e-01,5,30,3.731115e-01,5.456000e+00,3.731115e-01,4.935789e-01
1.377000e+01,8.100000e-01,5,35,3.747911e-01,5.551000e+00,3.747911e-01,4.928845e-01
1.377000e+01,8.100000e-01,5,40,3.800924e-01,5.437000e+00,3.800924e-01,4.927503e-01
1.377000e+01,8.100000e-01,5,45,3.726617e-01,5.563000e+00,3.726617e-01,4.941575e-01
1.377000e+01,8.100000e-01,5,50,3.773021e-01,5.729000e+00,3.773021e-01,4.958512e-01
1.377000e+01,8.100000e-01,5,55,3.760462e-01,5.550000e+00,3.760462e-01,4.894604e-01
1.377000e+01,8.100000e-01,5,60,3.759091e-01,5.757000e+00,3.759091e-01,4.931987e-01
1.377000e+01,8.100000e-01,5,65,3.778527e-01,5.536000e+00,3.778527e-01,4.913655e-01
1.377000e+01,8.100000e-01,5,70,3.809344e-01,5.715000e+00,3.809344e-01,4.909269e-01
1.377000e+01,8.100000e-01,5,75,3.765641e-01,5.438000e+00,3.765641e-01,4.907812e-01
1.377000e+01,8.100000e-01,5,80,3.783161e-01,5.595000e+00,3.783161e-01,4.934180e-01
1.377000e+01,8.100000e-01,5,85,3.754209e-01,5.472000e+00,3.754209e-01,4.942969e-01
1.377000e+01,8.100000e-01,5,90,3.789596e-01,5.685000e+00,3.789596e-01,4.943945e-01
1.377000e+01,8.100000e-01,5,95,3.733021e-01,5.480000e+00,3.733021e-01,4.896466e-01
1.377000e+01,8.100000e-01,5,100,3.774141e-01,5.672000e+00,3.774141e-01,4.910498e-01
1.377000e+01,8.100000e-01,5,105,3.737130e-01,5.632000e+00,3.737130e-01,4.922802e-01
1.377000e+01,8.100000e-01,5,110,3.752675e-01,5.505000e+00,3.752675e-01,4.921625e-01
1.377000e+01,8.100000e-01,5,115,3.794515e-01,5.720000e+00,3.794515e-01,4.936229e-01
1.377000e+01,8.100000e-01,5,120,3.743701e-01,5.400000e+00,3.743701e-01,4.918362e-01
1.377000e+01,8.100000e-01,5,125,3.772754e-01,5.587000e+00,3.772754e-01,4.927501e-01
1.377000e+01,8.100000e-01,5,130,3.749626e-01,5.682000e+00,3.749626e-01,4.944294e-01
