t1sc,d1sc
3.640000e+01,-2.901750e-01
3.641000e+01,-2.919467e-01
3.642000e+01,-2.936713e-01
3.643000e+01,-2.953485e-01
3.644000e+01,-2.969781e-01
3.645000e+01,-2.985598e-01
3.646000e+01,-3.000933e-01
3.647000e+01,-3.015784e-01
3.648000e+01,-3.030148e-01
3.649000e+01,-3.044022e-01
3.650000e+01,-3.057405e-01
3.651000e+01,-3.070294e-01
3.652000e+01,-3.082687e-01
3.653000e+01,-3.094583e-01
3.654000e+01,-3.105978e-01
3.655000e+01,-3.116872e-01
3.656000e+01,-3.127264e-01
3.657000e+01,-3.137150e-01
3.658000e+01,-3.146531e-01
3.659000e+01,-3.155405e-01
3.660000e+01,-3.163771e-01
3.661000e+01,-3.171628e-01
3.662000e+01,-3.178974e-01
3.663000e+01,-3.185810e-01
3.664000e+01,-3.192135e-01
3.665000e+01,-3.197947e-01
3.666000e+01,-3.203246e-01
3.667000e+01,-3.208032e-01
3.668000e+01,-3.212305e-01
3.669000e+01,-3.216064e-01
3.670000e+01,-3.219309e-01
3.671000e+01,-3.222039e-01
3.672000e+01,-3.224255e-01
3.673000e+01,-3.225956e-01
3.674000e+01,-3.227142e-01
3.675000e+01,-3.227813e-01
3.676000e+01,-3.227970e-01
3.677000e+01,-3.227611e-01
3.678000e+01,-3.226738e-01
3.679000e+01,-3.225350e-01
3.680000e+01,-3.223448e-01
3.681000e+01,-3.221031e-01
3.682000e+01,-3.218100e-01
3.683000e+01,-3.214655e-01
3.684000e+01,-3.210697e-01
3.685000e+01,-3.206227e-01
3.686000e+01,-3.201244e-01
3.687000e+01,-3.195750e-01
3.688000e+01,-3.189745e-01
3.689000e+01,-3.183230e-01
3.690000e+01,-3.176207e-01
3.691000e+01,-3.168676e-01
3.692000e+01,-3.160638e-01
3.693000e+01,-3.152095e-01
3.694000e+01,-3.143049e-01
3.695000e+01,-3.133500e-01
3.696000e+01,-3.123451e-01
3.697000e+01,-3.112904e-01
3.698000e+01,-3.101860e-01
3.699000e+01,-3.090322e-01
37,-3.078291e-01
3.701000e+01,-3.065771e-01
3.702000e+01,-3.052762e-01
3.703000e+01,-3.039269e-01
3.704000e+01,-3.025292e-01
3.705000e+01,-3.010836e-01
3.706000e+01,-2.995902e-01
3.707000e+01,-2.980493e-01
3.708000e+01,-2.964613e-01
3.709000e+01,-2.948263e-01
3.710000e+01,-2.931447e-01
3.711000e+01,-2.914168e-01
3.712000e+01,-2.896429e-01
3.713000e+01,-2.878232e-01
3.714000e+01,-2.859581e-01
3.715000e+01,-2.840479e-01
3.716000e+01,-2.820929e-01
3.717000e+01,-2.800934e-01
3.718000e+01,-2.780497e-01
3.719000e+01,-2.759621e-01
3.720000e+01,-2.738310e-01
3.721000e+01,-2.716567e-01
3.722000e+01,-2.694396e-01
3.723000e+01,-2.671799e-01
3.724000e+01,-2.648780e-01
3.725000e+01,-2.625343e-01
3.726000e+01,-2.601491e-01
3.727000e+01,-2.577229e-01
3.728000e+01,-2.552559e-01
3.729000e+01,-2.527486e-01
3.730000e+01,-2.502014e-01
3.731000e+01,-2.476147e-01
3.732000e+01,-2.449889e-01
3.733000e+01,-2.423244e-01
3.734000e+01,-2.396216e-01
3.735000e+01,-2.368811e-01
3.736000e+01,-2.341032e-01
3.737000e+01,-2.312885e-01
3.738000e+01,-2.284374e-01
3.739000e+01,-2.255504e-01
3.740000e+01,-2.226279e-01
3.741000e+01,-2.196706e-01
3.742000e+01,-2.166788e-01
3.743000e+01,-2.136531e-01
3.744000e+01,-2.105940e-01
3.745000e+01,-2.075021e-01
3.746000e+01,-2.043778e-01
3.747000e+01,-2.012217e-01
3.748000e+01,-1.980343e-01
3.749000e+01,-1.948162e-01
3.750000e+01,-1.915679e-01
3.751000e+01,-1.882898e-01
3.752000e+01,-1.849826e-01
3.753000e+01,-1.816468e-01
3.754000e+01,-1.782830e-01
3.755000e+01,-1.748916e-01
3.756000e+01,-1.714732e-01
3.757000e+01,-1.680284e-01
3.758000e+01,-1.645576e-01
3.759000e+01,-1.610615e-01
3.760000e+01,-1.575406e-01
3.761000e+01,-1.539954e-01
3.762000e+01,-1.504264e-01
3.763000e+01,-1.468343e-01
3.764000e+01,-1.432196e-01
3.765000e+01,-1.395829e-01
3.766000e+01,-1.359246e-01
3.767000e+01,-1.322455e-01
3.768000e+01,-1.285460e-01
3.769000e+01,-1.248268e-01
3.770000e+01,-1.210884e-01
3.771000e+01,-1.173314e-01
3.772000e+01,-1.135565e-01
3.773000e+01,-1.097643e-01
3.774000e+01,-1.059553e-01
3.775000e+01,-1.021302e-01
3.776000e+01,-9.828962e-02
3.777000e+01,-9.443419e-02
3.778000e+01,-9.056454e-02
3.779000e+01,-8.668131e-02
3.780000e+01,-8.278515e-02
3.781000e+01,-7.887671e-02
3.782000e+01,-7.495664e-02
3.783000e+01,-7.102559e-02
3.784000e+01,-6.708421e-02
3.785000e+01,-6.313316e-02
3.786000e+01,-5.917308e-02
3.787000e+01,-5.520464e-02
3.788000e+01,-5.122848e-02
3.789000e+01,-4.724525e-02
3.790000e+01,-4.325560e-02
3.791000e+01,-3.926018e-02
3.792000e+01,-3.525962e-02
3.793000e+01,-3.125457e-02
3.794000e+01,-2.724566e-02
3.795000e+01,-2.323352e-02
3.796000e+01,-1.921879e-02
3.797000e+01,-1.520210e-02
3.798000e+01,-1.118406e-02
3.799000e+01,-7.165310e-03
38,-3.146466e-03
3.801000e+01,8.718495e-04
3.802000e+01,4.889014e-03
3.803000e+01,8.904407e-03
3.804000e+01,1.291741e-02
3.805000e+01,1.692739e-02
3.806000e+01,2.093374e-02
3.807000e+01,2.493582e-02
3.808000e+01,2.893302e-02
3.809000e+01,3.292469e-02
3.810000e+01,3.691022e-02
3.811000e+01,4.088897e-02
3.812000e+01,4.486030e-02
3.813000e+01,4.882357e-02
3.814000e+01,5.277816e-02
3.815000e+01,5.672341e-02
3.816000e+01,6.065869e-02
3.817000e+01,6.458336e-02
3.818000e+01,6.849677e-02
3.819000e+01,7.239828e-02
3.820000e+01,7.628725e-02
3.821000e+01,8.016303e-02
3.822000e+01,8.402501e-02
3.823000e+01,8.787252e-02
3.824000e+01,9.170496e-02
3.825000e+01,9.552169e-02
3.826000e+01,9.932208e-02
3.827000e+01,1.031055e-01
3.828000e+01,1.068714e-01
3.829000e+01,1.106191e-01
3.830000e+01,1.143481e-01
3.831000e+01,1.180576e-01
3.832000e+01,1.217473e-01
3.833000e+01,1.254164e-01
3.834000e+01,1.290644e-01
3.835000e+01,1.326907e-01
3.836000e+01,1.362948e-01
3.837000e+01,1.398761e-01
3.838000e+01,1.434341e-01
3.839000e+01,1.469682e-01
3.840000e+01,1.504779e-01
3.841000e+01,1.539626e-01
3.842000e+01,1.574218e-01
3.843000e+01,1.608551e-01
3.844000e+01,1.642617e-01
3.845000e+01,1.676414e-01
3.846000e+01,1.709934e-01
3.847000e+01,1.743173e-01
3.848000e+01,1.776127e-01
3.849000e+01,1.808789e-01
3.850000e+01,1.841154e-01
3.851000e+01,1.873219e-01
3.852000e+01,1.904976e-01
3.853000e+01,1.936422e-01
3.854000e+01,1.967552e-01
3.855000e+01,1.998360e-01
3.856000e+01,2.028841e-01
3.857000e+01,2.058990e-01
3.858000e+01,2.088803e-01
3.859000e+01,2.118275e-01
3.860000e+01,2.147400e-01
3.861000e+01,2.176175e-01
3.862000e+01,2.204593e-01
3.863000e+01,2.232652e-01
3.864000e+01,2.260345e-01
3.865000e+01,2.287670e-01
3.866000e+01,2.314620e-01
3.867000e+01,2.341192e-01
3.868000e+01,2.367382e-01
3.869000e+01,2.393186e-01
3.870000e+01,2.418599e-01
3.871000e+01,2.443617e-01
3.872000e+01,2.468237e-01
3.873000e+01,2.492455e-01
3.874000e+01,2.516267e-01
3.875000e+01,2.539670e-01
3.876000e+01,2.562660e-01
3.877000e+01,2.585234e-01
3.878000e+01,2.607388e-01
3.879000e+01,2.629119e-01
3.880000e+01,2.650424e-01
3.881000e+01,2.671300e-01
3.882000e+01,2.691744e-01
3.883000e+01,2.711752e-01
3.884000e+01,2.731322e-01
3.885000e+01,2.750452e-01
3.886000e+01,2.769137e-01
3.887000e+01,2.787376e-01
3.888000e+01,2.805166e-01
3.889000e+01,2.822503e-01
3.890000e+01,2.839386e-01
3.891000e+01,2.855811e-01
3.892000e+01,2.871777e-01
3.893000e+01,2.887280e-01
3.894000e+01,2.902318e-01
3.895000e+01,2.916889e-01
3.896000e+01,2.930990e-01
3.897000e+01,2.944620e-01
3.898000e+01,2.957775e-01
3.899000e+01,2.970454e-01
39,2.982654e-01
3.901000e+01,2.994374e-01
3.902000e+01,3.005612e-01
3.903000e+01,3.016365e-01
3.904000e+01,3.026633e-01
3.905000e+01,3.036412e-01
3.906000e+01,3.045703e-01
3.907000e+01,3.054503e-01
3.908000e+01,3.062811e-01
3.909000e+01,3.070626e-01
3.910000e+01,3.077947e-01
3.911000e+01,3.084773e-01
3.912000e+01,3.091102e-01
3.913000e+01,3.096934e-01
3.914000e+01,3.102269e-01
3.915000e+01,3.107105e-01
3.916000e+01,3.111443e-01
3.917000e+01,3.115281e-01
3.918000e+01,3.118620e-01
3.919000e+01,3.121459e-01
3.920000e+01,3.123799e-01
3.921000e+01,3.125638e-01
3.922000e+01,3.126977e-01
3.923000e+01,3.127817e-01
3.924000e+01,3.128157e-01
3.925000e+01,3.127997e-01
3.926000e+01,3.127337e-01
3.927000e+01,3.126179e-01
3.928000e+01,3.124522e-01
3.929000e+01,3.122367e-01
3.930000e+01,3.119714e-01
3.931000e+01,3.116564e-01
3.932000e+01,3.112916e-01
3.933000e+01,3.108773e-01
3.934000e+01,3.104134e-01
3.935000e+01,3.099001e-01
3.936000e+01,3.093373e-01
3.937000e+01,3.087252e-01
3.938000e+01,3.080640e-01
3.939000e+01,3.073536e-01
3.940000e+01,3.065942e-01
3.941000e+01,3.057859e-01
3.942000e+01,3.049288e-01
3.943000e+01,3.040232e-01
3.944000e+01,3.030690e-01
3.945000e+01,3.020665e-01
3.946000e+01,3.010159e-01
3.947000e+01,2.999172e-01
3.948000e+01,2.987708e-01
3.949000e+01,2.975767e-01
3.950000e+01,2.963353e-01
3.951000e+01,2.950467e-01
3.952000e+01,2.937111e-01
3.953000e+01,2.923288e-01
3.954000e+01,2.909000e-01
3.955000e+01,2.894250e-01
3.956000e+01,2.879040e-01
3.957000e+01,2.863373e-01
3.958000e+01,2.847252e-01
3.959000e+01,2.830680e-01
3.960000e+01,2.813660e-01
3.961000e+01,2.796194e-01
3.962000e+01,2.778287e-01
3.963000e+01,2.759939e-01
3.964000e+01,2.741156e-01
3.965000e+01,2.721940e-01
3.966000e+01,2.702295e-01
3.967000e+01,2.682223e-01
3.968000e+01,2.661728e-01
3.969000e+01,2.640814e-01
3.970000e+01,2.619483e-01
3.971000e+01,2.597740e-01
3.972000e+01,2.575588e-01
3.973000e+01,2.553029e-01
3.974000e+01,2.530069e-01
3.975000e+01,2.506711e-01
3.976000e+01,2.482957e-01
3.977000e+01,2.458813e-01
3.978000e+01,2.434281e-01
3.979000e+01,2.409366e-01
3.980000e+01,2.384072e-01
3.981000e+01,2.358402e-01
3.982000e+01,2.332360e-01
3.983000e+01,2.305952e-01
3.984000e+01,2.279180e-01
3.985000e+01,2.252050e-01
3.986000e+01,2.224566e-01
3.987000e+01,2.196731e-01
3.988000e+01,2.168551e-01
3.989000e+01,2.140031e-01
3.990000e+01,2.111174e-01
3.991000e+01,2.081987e-01
3.992000e+01,2.052473e-01
3.993000e+01,2.022637e-01
3.994000e+01,1.992485e-01
3.995000e+01,1.962021e-01
3.996000e+01,1.931251e-01
3.997000e+01,1.900180e-01
3.998000e+01,1.868813e-01
3.999000e+01,1.837155e-01
40,1.805211e-01
4.001000e+01,1.772988e-01
4.002000e+01,1.740489e-01
4.003000e+01,1.707722e-01
4.004000e+01,1.674690e-01
4.005000e+01,1.641399e-01
4.006000e+01,1.607855e-01
4.007000e+01,1.574064e-01
4.008000e+01,1.540030e-01
4.009000e+01,1.505760e-01
4.010000e+01,1.471258e-01
4.011000e+01,1.436530e-01
4.012000e+01,1.401582e-01
4.013000e+01,1.366419e-01
4.014000e+01,1.331047e-01
4.015000e+01,1.295471e-01
4.016000e+01,1.259697e-01
4.017000e+01,1.223731e-01
4.018000e+01,1.187578e-01
4.019000e+01,1.151244e-01
4.020000e+01,1.114734e-01
4.021000e+01,1.078055e-01
4.022000e+01,1.041212e-01
4.023000e+01,1.004211e-01
4.024000e+01,9.670581e-02
4.025000e+01,9.297587e-02
4.026000e+01,8.923192e-02
4.027000e+01,8.547454e-02
4.028000e+01,8.170436e-02
4.029000e+01,7.792197e-02
4.030000e+01,7.412799e-02
4.031000e+01,7.032304e-02
4.032000e+01,6.650774e-02
4.033000e+01,6.268272e-02
4.034000e+01,5.884861e-02
4.035000e+01,5.500602e-02
4.036000e+01,5.115560e-02
4.037000e+01,4.729798e-02
4.038000e+01,4.343379e-02
4.039000e+01,3.956366e-02
4.040000e+01,3.568823e-02
4.041000e+01,3.180813e-02
4.042000e+01,2.792399e-02
4.043000e+01,2.403645e-02
4.044000e+01,2.014613e-02
4.045000e+01,1.625365e-02
4.046000e+01,1.235966e-02
4.047000e+01,8.464757e-03
4.048000e+01,4.569575e-03
4.049000e+01,6.747296e-04
4.050000e+01,-3.219164e-03
4.051000e+01,-7.111492e-03
4.052000e+01,-1.100164e-02
4.053000e+01,-1.488901e-02
4.054000e+01,-1.877297e-02
4.055000e+01,-2.265294e-02
4.056000e+01,-2.652830e-02
4.057000e+01,-3.039845e-02
4.058000e+01,-3.426278e-02
4.059000e+01,-3.812069e-02
4.060000e+01,-4.197158e-02
4.061000e+01,-4.581484e-02
4.062000e+01,-4.964988e-02
4.063000e+01,-5.347608e-02
4.064000e+01,-5.729284e-02
4.065000e+01,-6.109955e-02
4.066000e+01,-6.489562e-02
4.067000e+01,-6.868044e-02
4.068000e+01,-7.245339e-02
4.069000e+01,-7.621387e-02
4.070000e+01,-7.996129e-02
4.071000e+01,-8.369502e-02
4.072000e+01,-8.741447e-02
4.073000e+01,-9.111903e-02
4.074000e+01,-9.480810e-02
4.075000e+01,-9.848109e-02
4.076000e+01,-1.021374e-01
4.077000e+01,-1.057764e-01
4.078000e+01,-1.093976e-01
4.079000e+01,-1.130003e-01
4.080000e+01,-1.165839e-01
4.081000e+01,-1.201479e-01
4.082000e+01,-1.236918e-01
4.083000e+01,-1.272149e-01
4.084000e+01,-1.307166e-01
4.085000e+01,-1.341965e-01
4.086000e+01,-1.376539e-01
4.087000e+01,-1.410884e-01
4.088000e+01,-1.444994e-01
4.089000e+01,-1.478863e-01
4.090000e+01,-1.512486e-01
4.091000e+01,-1.545858e-01
4.092000e+01,-1.578975e-01
4.093000e+01,-1.611830e-01
4.094000e+01,-1.644418e-01
4.095000e+01,-1.676735e-01
4.096000e+01,-1.708776e-01
4.097000e+01,-1.740536e-01
4.098000e+01,-1.772010e-01
4.099000e+01,-1.803193e-01
41,-1.834080e-01
4.101000e+01,-1.864666e-01
4.102000e+01,-1.894947e-01
4.103000e+01,-1.924919e-01
4.104000e+01,-1.954575e-01
4.105000e+01,-1.983912e-01
4.106000e+01,-2.012925e-01
4.107000e+01,-2.041610e-01
4.108000e+01,-2.069962e-01
4.109000e+01,-2.097976e-01
4.110000e+01,-2.125647e-01
4.111000e+01,-2.152973e-01
4.112000e+01,-2.179947e-01
4.113000e+01,-2.206566e-01
4.114000e+01,-2.232826e-01
4.115000e+01,-2.258721e-01
4.116000e+01,-2.284249e-01
4.117000e+01,-2.309404e-01
4.118000e+01,-2.334184e-01
4.119000e+01,-2.358583e-01
4.120000e+01,-2.382598e-01
4.121000e+01,-2.406226e-01
4.122000e+01,-2.429461e-01
4.123000e+01,-2.452302e-01
4.124000e+01,-2.474744e-01
4.125000e+01,-2.496783e-01
4.126000e+01,-2.518417e-01
4.127000e+01,-2.539641e-01
4.128000e+01,-2.560453e-01
4.129000e+01,-2.580850e-01
4.130000e+01,-2.600828e-01
4.131000e+01,-2.620385e-01
4.132000e+01,-2.639518e-01
4.133000e+01,-2.658223e-01
4.134000e+01,-2.676498e-01
4.135000e+01,-2.694340e-01
4.136000e+01,-2.711748e-01
4.137000e+01,-2.728717e-01
4.138000e+01,-2.745246e-01
4.139000e+01,-2.761332e-01
4.140000e+01,-2.776973e-01
4.141000e+01,-2.792167e-01
4.142000e+01,-2.806910e-01
4.143000e+01,-2.821202e-01
4.144000e+01,-2.835040e-01
4.145000e+01,-2.848421e-01
4.146000e+01,-2.861344e-01
4.147000e+01,-2.873807e-01
4.148000e+01,-2.885808e-01
4.149000e+01,-2.897345e-01
4.150000e+01,-2.908415e-01
4.151000e+01,-2.919018e-01
4.152000e+01,-2.929152e-01
4.153000e+01,-2.938814e-01
4.154000e+01,-2.948004e-01
4.155000e+01,-2.956721e-01
4.156000e+01,-2.964961e-01
4.157000e+01,-2.972725e-01
4.158000e+01,-2.980011e-01
4.159000e+01,-2.986818e-01
4.160000e+01,-2.993145e-01
4.161000e+01,-2.998991e-01
4.162000e+01,-3.004355e-01
4.163000e+01,-3.009236e-01
4.164000e+01,-3.013634e-01
4.165000e+01,-3.017548e-01
4.166000e+01,-3.020978e-01
4.167000e+01,-3.023923e-01
4.168000e+01,-3.026382e-01
4.169000e+01,-3.028357e-01
4.170000e+01,-3.029846e-01
4.171000e+01,-3.030850e-01
4.172000e+01,-3.031369e-01
4.173000e+01,-3.031403e-01
4.174000e+01,-3.030951e-01
4.175000e+01,-3.030016e-01
4.176000e+01,-3.028596e-01
4.177000e+01,-3.026692e-01
4.178000e+01,-3.024305e-01
4.179000e+01,-3.021436e-01
4.180000e+01,-3.018084e-01
4.181000e+01,-3.014252e-01
4.182000e+01,-3.009938e-01
4.183000e+01,-3.005146e-01
4.184000e+01,-2.999874e-01
4.185000e+01,-2.994125e-01
4.186000e+01,-2.987898e-01
4.187000e+01,-2.981196e-01
4.188000e+01,-2.974020e-01
4.189000e+01,-2.966369e-01
4.190000e+01,-2.958247e-01
4.191000e+01,-2.949654e-01
4.192000e+01,-2.940591e-01
4.193000e+01,-2.931060e-01
4.194000e+01,-2.921063e-01
4.195000e+01,-2.910601e-01
4.196000e+01,-2.899675e-01
4.197000e+01,-2.888288e-01
4.198000e+01,-2.876441e-01
4.199000e+01,-2.864137e-01
42,-2.851377e-01
4.201000e+01,-2.838163e-01
4.202000e+01,-2.824499e-01
4.203000e+01,-2.810385e-01
4.204000e+01,-2.795824e-01
4.205000e+01,-2.780819e-01
4.206000e+01,-2.765373e-01
4.207000e+01,-2.749487e-01
4.208000e+01,-2.733166e-01
4.209000e+01,-2.716410e-01
4.210000e+01,-2.699225e-01
4.211000e+01,-2.681611e-01
4.212000e+01,-2.663573e-01
4.213000e+01,-2.645114e-01
4.214000e+01,-2.626236e-01
4.215000e+01,-2.606944e-01
4.216000e+01,-2.587239e-01
4.217000e+01,-2.567126e-01
4.218000e+01,-2.546608e-01
4.219000e+01,-2.525688e-01
4.220000e+01,-2.504371e-01
4.221000e+01,-2.482658e-01
4.222000e+01,-2.460555e-01
4.223000e+01,-2.438065e-01
4.224000e+01,-2.415190e-01
4.225000e+01,-2.391936e-01
4.226000e+01,-2.368306e-01
4.227000e+01,-2.344303e-01
4.228000e+01,-2.319932e-01
4.229000e+01,-2.295197e-01
4.230000e+01,-2.270100e-01
4.231000e+01,-2.244647e-01
4.232000e+01,-2.218842e-01
4.233000e+01,-2.192688e-01
4.234000e+01,-2.166189e-01
4.235000e+01,-2.139351e-01
4.236000e+01,-2.112177e-01
4.237000e+01,-2.084671e-01
4.238000e+01,-2.056838e-01
4.239000e+01,-2.028683e-01
4.240000e+01,-2.000210e-01
4.241000e+01,-1.971423e-01
4.242000e+01,-1.942328e-01
4.243000e+01,-1.912929e-01
4.244000e+01,-1.883230e-01
4.245000e+01,-1.853237e-01
4.246000e+01,-1.822955e-01
4.247000e+01,-1.792388e-01
4.248000e+01,-1.761542e-01
4.249000e+01,-1.730422e-01
4.250000e+01,-1.699033e-01
4.251000e+01,-1.667379e-01
4.252000e+01,-1.635467e-01
4.253000e+01,-1.603302e-01
4.254000e+01,-1.570888e-01
4.255000e+01,-1.538232e-01
4.256000e+01,-1.505338e-01
4.257000e+01,-1.472213e-01
4.258000e+01,-1.438860e-01
4.259000e+01,-1.405287e-01
4.260000e+01,-1.371498e-01
4.261000e+01,-1.337498e-01
4.262000e+01,-1.303294e-01
4.263000e+01,-1.268891e-01
4.264000e+01,-1.234294e-01
4.265000e+01,-1.199509e-01
4.266000e+01,-1.164542e-01
4.267000e+01,-1.129397e-01
4.268000e+01,-1.094081e-01
4.269000e+01,-1.058599e-01
4.270000e+01,-1.022957e-01
4.271000e+01,-9.871600e-02
4.272000e+01,-9.512144e-02
4.273000e+01,-9.151255e-02
4.274000e+01,-8.788992e-02
4.275000e+01,-8.425411e-02
4.276000e+01,-8.060570e-02
4.277000e+01,-7.694527e-02
4.278000e+01,-7.327340e-02
4.279000e+01,-6.959068e-02
4.280000e+01,-6.589771e-02
4.281000e+01,-6.219506e-02
4.282000e+01,-5.848334e-02
4.283000e+01,-5.476315e-02
4.284000e+01,-5.103508e-02
4.285000e+01,-4.729974e-02
4.286000e+01,-4.355773e-02
4.287000e+01,-3.980967e-02
4.288000e+01,-3.605615e-02
4.289000e+01,-3.229781e-02
4.290000e+01,-2.853523e-02
4.291000e+01,-2.476904e-02
4.292000e+01,-2.099985e-02
4.293000e+01,-1.722828e-02
4.294000e+01,-1.345493e-02
4.295000e+01,-9.680421e-03
4.296000e+01,-5.905360e-03
4.297000e+01,-2.130359e-03
4.298000e+01,1.643974e-03
4.299000e+01,5.417032e-03
43,9.188209e-03
4.301000e+01,1.295690e-02
4.302000e+01,1.672251e-02
4.303000e+01,2.048444e-02
4.304000e+01,2.424208e-02
4.305000e+01,2.799486e-02
4.306000e+01,3.174216e-02
4.307000e+01,3.548341e-02
4.308000e+01,3.921801e-02
4.309000e+01,4.294537e-02
4.310000e+01,4.666492e-02
4.311000e+01,5.037607e-02
4.312000e+01,5.407824e-02
4.313000e+01,5.777084e-02
4.314000e+01,6.145329e-02
4.315000e+01,6.512503e-02
4.316000e+01,6.878546e-02
4.317000e+01,7.243401e-02
4.318000e+01,7.607011e-02
4.319000e+01,7.969317e-02
4.320000e+01,8.330263e-02
4.321000e+01,8.689791e-02
4.322000e+01,9.047844e-02
4.323000e+01,9.404364e-02
4.324000e+01,9.759294e-02
4.325000e+01,1.011258e-01
4.326000e+01,1.046416e-01
4.327000e+01,1.081398e-01
4.328000e+01,1.116198e-01
4.329000e+01,1.150811e-01
4.330000e+01,1.185232e-01
4.331000e+01,1.219454e-01
4.332000e+01,1.253472e-01
4.333000e+01,1.287280e-01
4.334000e+01,1.320874e-01
4.335000e+01,1.354248e-01
4.336000e+01,1.387396e-01
4.337000e+01,1.420314e-01
4.338000e+01,1.452995e-01
4.339000e+01,1.485435e-01
4.340000e+01,1.517629e-01
4.341000e+01,1.549571e-01
4.342000e+01,1.581257e-01
4.343000e+01,1.612681e-01
4.344000e+01,1.643839e-01
4.345000e+01,1.674726e-01
4.346000e+01,1.705337e-01
4.347000e+01,1.735667e-01
4.348000e+01,1.765711e-01
4.349000e+01,1.795466e-01
4.350000e+01,1.824925e-01
4.351000e+01,1.854086e-01
4.352000e+01,1.882943e-01
4.353000e+01,1.911491e-01
4.354000e+01,1.939727e-01
4.355000e+01,1.967646e-01
4.356000e+01,1.995243e-01
4.357000e+01,2.022515e-01
4.358000e+01,2.049457e-01
4.359000e+01,2.076065e-01
4.360000e+01,2.102335e-01
4.361000e+01,2.128262e-01
4.362000e+01,2.153843e-01
4.363000e+01,2.179073e-01
4.364000e+01,2.203948e-01
4.365000e+01,2.228465e-01
4.366000e+01,2.252620e-01
4.367000e+01,2.276409e-01
4.368000e+01,2.299827e-01
4.369000e+01,2.322872e-01
4.370000e+01,2.345539e-01
4.371000e+01,2.367825e-01
4.372000e+01,2.389727e-01
4.373000e+01,2.411240e-01
4.374000e+01,2.432362e-01
4.375000e+01,2.453089e-01
4.376000e+01,2.473418e-01
4.377000e+01,2.493346e-01
4.378000e+01,2.512869e-01
4.379000e+01,2.531985e-01
4.380000e+01,2.550691e-01
4.381000e+01,2.568983e-01
4.382000e+01,2.586859e-01
4.383000e+01,2.604316e-01
4.384000e+01,2.621353e-01
4.385000e+01,2.637965e-01
4.386000e+01,2.654151e-01
4.387000e+01,2.669908e-01
4.388000e+01,2.685233e-01
4.389000e+01,2.700126e-01
4.390000e+01,2.714583e-01
4.391000e+01,2.728602e-01
4.392000e+01,2.742181e-01
4.393000e+01,2.755319e-01
4.394000e+01,2.768013e-01
4.395000e+01,2.780261e-01
4.396000e+01,2.792062e-01
4.397000e+01,2.803414e-01
4.398000e+01,2.814315e-01
4.399000e+01,2.824764e-01
44,2.834759e-01
